Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
15,1998-07-10,Lethal Weapon 4,140000000.0,130444603.0,285400000.0
34,1998-07-10,Small Soldiers,40000000.0,55143823.0,71743823.0
18,1998-07-10,Pi,68000.0,3221152.0,4678513.0
11,1998-07-01,Armageddon,140000000.0,201578182.0,554600000.0
95,1998-06-26,Doctor Dolittle,71500000.0,144156605.0,294156605.0
17,1998-06-26,Smoke Signals,2000000.0,6719300.0,7756617.0
89,1998-06-26,Buffalo '66,1500000.0,2380606.0,2380606.0
33,1998-06-26,Out of Sight,48000000.0,37562568.0,77562568.0
52,1998-06-19,Mulan,90000000.0,120620254.0,303500000.0
10,1998-06-19,Hav Plenty,650000.0,2301777.0,2301777.0
73,1998-06-19,The X Files: Fight the Future,66000000.0,83898313.0,189176423.0
92,1998-06-12,Dirty Work,13000000.0,10020081.0,10020081.0
79,1998-06-12,"Six Days, Seven Nights",80000000.0,74339294.0,164800000.0
4,1998-06-12,Can't Hardly Wait,10000000.0,25358996.0,25358996.0
36,1998-06-12,The Land Girls,8000000.0,146083.0,146083.0
53,1998-06-05,The Truman Show,60000000.0,125618201.0,264118201.0
86,1998-05-29,Hope Floats,30000000.0,60110313.0,81529000.0
14,1998-05-27,I Got the Hook-Up!,3500000.0,10317779.0,10317779.0
68,1998-05-22,Fear and Loathing in Las Vegas,18500000.0,10680275.0,13711903.0
77,1998-05-19,Godzilla,125000000.0,136314294.0,376000000.0
77,1998-05-15,The Horse Whisperer,60000000.0,75383563.0,186883563.0
55,1998-05-15,Clockwatchers,2000000.0,537948.0,539961.0
46,1998-05-15,Bulworth,30000000.0,26528684.0,29203383.0
96,1998-05-15,Quest for Camelot,40000000.0,22772500.0,38172500.0
52,1998-05-08,Deep Impact,80000000.0,140464664.0,349464664.0
94,1998-05-08,Woo,13000000.0,8064972.0,8064972.0
72,1998-05-01,"Dancer, Texas Pop. 81",2300000.0,574838.0,574838.0
43,1998-05-01,Shooting Fish,4000000.0,302204.0,302204.0
56,1998-05-01,He Got Game,25000000.0,21567853.0,22411948.0
53,1998-04-24,Sliding Doors,6000000.0,11911200.0,58809149.0
74,1998-04-24,The Big Hit,13000000.0,27066941.0,27066941.0
56,1998-04-24,Two Girls and a Guy,1000000.0,2057193.0,2315026.0
60,1998-04-17,The Object of my Affection,15000000.0,29145924.0,29145924.0
66,1998-04-15,24 7: Twenty Four Seven,2000000.0,72544.0,72544.0
8,1998-04-10,City of Angels,55000000.0,78750909.0,198750909.0
91,1998-04-08,The Players Club,5000000.0,23047939.0,23047939.0
83,1998-04-03,Lost In Space,80000000.0,69117629.0,136047317.0
44,1998-04-03,The Spanish Prisoner,10000000.0,10162034.0,13835130.0
25,1998-04-03,Mercury Rising,60000000.0,32983332.0,32983332.0
2,1998-04-03,Barney's Great Adventure,15000000.0,11156471.0,11156471.0
17,1998-03-27,The Newton Boys,27000000.0,10341093.0,10341093.0
80,1998-03-27,No Looking Back,5000000.0,143273.0,143273.0
11,1998-03-27,Les Couloirs du temps: Les visiteurs 2,20000000.0,146072.0,26146072.0
51,1998-03-27,Karakter,4500000.0,713413.0,713413.0
70,1998-03-27,Meet the Deedles,24000000.0,4356126.0,4356126.0
67,1998-03-20,Madadayo,11900000.0,48856.0,48856.0
51,1998-03-20,Mr. Nice Guy,6000000.0,12716953.0,31716953.0
76,1998-03-20,Wild Things,20000000.0,29795299.0,55576699.0
9,1998-03-20,Primary Colors,65000000.0,39017984.0,39017984.0
65,1998-03-13,Chairman of the Board,7000000.0,306715.0,306715.0
59,1998-03-13,The Man in the Iron Mask,35000000.0,56968169.0,56968169.0
85,1998-03-06,Love and Death on Long Island,4030000.0,2542264.0,2542264.0
82,1998-03-06,The Big Lebowski,15000000.0,17498804.0,46189568.0
27,1998-03-06,Twilight,20000000.0,15055091.0,15055091.0
12,1998-02-27,Dark City,27000000.0,14435076.0,27257061.0
35,1998-02-27,An Alan Smithee Film: Burn Hollywood Burn,10000000.0,45779.0,45779.0
19,1998-02-20,I Love You  Don't Touch Me!,68000.0,33598.0,33598.0
57,1998-02-13,Hurricane Streets,500000.0,334041.0,367582.0
30,1998-02-13,The Borrowers,29000000.0,22619589.0,54045832.0
83,1998-02-13,Sphere,73000000.0,37068294.0,50168294.0
61,1998-02-06,The Replacement Killers,30000000.0,19035741.0,19035741.0
65,1998-01-30,Zero Effect,5000000.0,2080693.0,2080693.0
22,1998-01-30,Deep Rising,45000000.0,11203026.0,11203026.0
42,1998-01-23,Spice World,25000000.0,29342592.0,56042592.0
99,1998-01-16,Half Baked,8000000.0,17394881.0,17394881.0
9,1998-01-16,The Dress,2650000.0,16556.0,16556.0
43,1998-01-16,Hard Rain,70000000.0,19870567.0,19870567.0
54,1998-01-09,Firestorm,19000000.0,8123860.0,8123860.0
41,1997-12-31,Oscar and Lucinda,12500000.0,1612957.0,1612957.0
70,1997-12-25,Jackie Brown,12000000.0,39673162.0,74727492.0
8,1997-12-25,The Postman,80000000.0,17650704.0,20841123.0
86,1997-12-25,Kundun,28000000.0,5686694.0,5686694.0
32,1997-12-25,Wag the Dog,15000000.0,43057470.0,64252038.0
93,1997-12-24,As Good as it Gets,50000000.0,148478011.0,314111923.0
27,1997-12-19,Tomorrow Never Dies,110000000.0,125304276.0,339504276.0
66,1997-12-19,Mouse Hunt,38000000.0,61894591.0,61894591.0
45,1997-12-19,Titanic,200000000.0,659363944.0,2208208395.0
96,1997-12-17,The Apostle,5000000.0,20733485.0,21277770.0
49,1997-12-12,Deconstructing Harry,20000000.0,10686841.0,10686841.0
40,1997-12-12,Scream 2,24000000.0,101363301.0,172363301.0
52,1997-12-12,Amistad,40000000.0,44212592.0,58250151.0
46,1997-12-05,Good Will Hunting,10000000.0,138433435.0,225925989.0
70,1997-11-26,Flubber,80000000.0,92993801.0,177993801.0
5,1997-11-26,Alien: Resurrection,60000000.0,47795018.0,160700000.0
30,1997-11-21,Mortal Kombat: Annihilation,30000000.0,35927406.0,51327406.0
50,1997-11-21,The Rainmaker,40000000.0,45916769.0,45916769.0
7,1997-11-21,Midnight in the Garden of Good and Evil,35000000.0,25078937.0,25078937.0
64,1997-11-14,Anastasia,53000000.0,58403409.0,139801096.0
94,1997-11-14,The Jackal,60000000.0,54956941.0,159356941.0
32,1997-11-14,The Man Who Knew Too Little,20000000.0,13801755.0,13801755.0
10,1997-11-07,Eve's Bayou,5000000.0,14843425.0,14843425.0
94,1997-11-07,Starship Troopers,100000000.0,54768952.0,121100000.0
96,1997-11-07,Mad City,50000000.0,10561038.0,10561038.0
86,1997-10-31,Switchback,38000000.0,6504442.0,6504442.0
47,1997-10-31,Critical Care,12000000.0,220175.0,220175.0
23,1997-10-24,Gattaca,36000000.0,12532777.0,12532777.0
16,1997-10-24,Rien ne va plus,10000000.0,245359.0,5045359.0
77,1997-10-17,I Know What You Did Last Summer,17000000.0,72250091.0,125250091.0
76,1997-10-17,Devil's Advocate,57000000.0,61007424.0,153007424.0
66,1997-10-10,Boogie Nights,15000000.0,26410771.0,43111725.0
51,1997-10-10,The Sweet Hereafter,5000000.0,4306697.0,7951247.0
34,1997-10-08,Seven Years in Tibet,70000000.0,37945884.0,131445884.0
1,1997-10-03,Kiss the Girls,27000000.0,60527873.0,60527873.0
64,1997-09-26,Soul Food,7500000.0,43492389.0,43492389.0
52,1997-09-26,The Peacemaker,50000000.0,41263140.0,62967368.0
28,1997-09-26,The Ice Storm,18000000.0,8038061.0,16011975.0
51,1997-09-19,L.A. Confidential,35000000.0,64604977.0,126204977.0
53,1997-09-19,In & Out,35000000.0,63826569.0,83226569.0
42,1997-09-12,The Game,50000000.0,48265581.0,80369970.0
60,1997-08-24,The Grimm Brothers' Snow White,26000000.0,5000.0,5000.0
7,1997-08-22,Sunday,450000.0,410919.0,450349.0
43,1997-08-22,G.I. Jane,50000000.0,48169156.0,48169156.0
16,1997-08-22,Money Talks,25000000.0,41076865.0,41076865.0
80,1997-08-15,Steel,16000000.0,1686429.0,1686429.0
31,1997-08-15,Cop Land,15000000.0,44906632.0,63706632.0
36,1997-08-15,Event Horizon,60000000.0,26673242.0,26673242.0
100,1997-08-13,The Full Monty,3500000.0,45950122.0,261249383.0
78,1997-08-08,Conspiracy Theory,80000000.0,76118990.0,142783718.0
6,1997-08-06,Def Jam's How To Be a Player,12000000.0,14010363.0,14010363.0
84,1997-08-01,Air Bud,3000000.0,24646936.0,27788649.0
58,1997-08-01,In the Company of Men,25000.0,2883661.0,2883661.0
35,1997-07-31,Spawn,40000000.0,54979992.0,87949859.0
96,1997-07-25,Air Force One,85000000.0,172956409.0,315268353.0
11,1997-07-18,Nothing To Lose,25000000.0,44480039.0,64594061.0
97,1997-07-16,George Of The Jungle,55000000.0,105263257.0,174463257.0
84,1997-07-11,A Simple Wish,28000000.0,8165213.0,8165213.0
55,1997-07-11,Contact,90000000.0,100920329.0,165900000.0
42,1997-07-01,Men in Black,90000000.0,250690539.0,587790539.0
60,1997-06-27,Face/Off,80000000.0,112276146.0,241200000.0
60,1997-06-20,The Last Time I Committed Suicide,4000000.0,12836.0,12836.0
80,1997-06-20,Batman & Robin,125000000.0,107325195.0,238317814.0
49,1997-06-20,My Best Friend's Wedding,46000000.0,126813153.0,298923419.0
75,1997-06-20,Dream With The Fishes,1000000.0,542909.0,542909.0
12,1997-06-13,Hercules,70000000.0,99112101.0,250700000.0
42,1997-06-13,Speed 2: Cruise Control,110000000.0,48097081.0,150468000.0
2,1997-06-13,Ulee's Gold,2700000.0,9054736.0,15600000.0
66,1997-06-06,Con Air,80000000.0,101117573.0,224117573.0
35,1997-05-22,The Lost World: Jurassic Park,75000000.0,229086679.0,618638999.0
23,1997-05-09,The Fifth Element,95000000.0,63570862.0,263898761.0
28,1997-05-09,Father's Day,85000000.0,28681080.0,35681080.0
16,1997-05-02,Breakdown,36000000.0,50159144.0,50159144.0
86,1997-05-02,Austin Powers: International Man of Mystery,18000000.0,53883989.0,67683989.0
48,1997-05-02,Warriors of Virtue,35000000.0,6448817.0,6448817.0
76,1997-04-25,Volcano,90000000.0,47546796.0,120100000.0
71,1997-04-18,McHale's Navy,42000000.0,4408420.0,4408420.0
28,1997-04-18,8 Heads in a Duffel Bag,3000000.0,3602884.0,4002884.0
62,1997-04-11,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0
74,1997-04-11,Pink Flamingos,12000.0,413802.0,413802.0
80,1997-04-11,Anaconda,45000000.0,65598907.0,136998907.0
81,1997-04-04,Chasing Amy,250000.0,12006514.0,15155095.0
71,1997-04-04,The Saint,90000000.0,61363304.0,169400000.0
90,1997-03-28,Love and Other Catastrophes,250000.0,212285.0,743216.0
77,1997-03-26,The Devil's Own,90000000.0,42885593.0,140900000.0
22,1997-03-26,Cats Don't Dance,32000000.0,3588602.0,3588602.0
57,1997-03-21,Liar Liar,45000000.0,181410615.0,302710615.0
59,1997-03-21,Selena,20000000.0,35450113.0,35450113.0
36,1997-03-14,Love Jones,10000000.0,12554569.0,12554569.0
61,1997-03-05,The Watermelon Woman,300000.0,42735.0,42735.0
54,1997-02-28,Smilla's Sense of Snow,35000000.0,2221994.0,2221994.0
73,1997-02-28,Donnie Brasco,35000000.0,41954997.0,65303052.0
23,1997-02-28,Kama Sutra,3000000.0,4109095.0,4109095.0
58,1997-02-21,Blood and Wine,26000000.0,1083350.0,1083350.0
40,1997-02-14,Absolute Power,50000000.0,50068310.0,50068310.0
12,1997-02-07,Dante's Peak,115000000.0,67163857.0,178200000.0
27,1997-01-31,Waiting for Guffman,4000000.0,2922988.0,2922988.0
30,1997-01-31,Shadow Conspiracy,45000000.0,2154540.0,2154540.0
28,1997-01-24,Prefontaine,8000000.0,590817.0,590817.0
75,1997-01-17,Albino Alligator,5000000.0,353480.0,353480.0
45,1997-01-10,Turbulence,55000000.0,11532774.0,11532774.0
24,1997-01-10,The Relic,60000000.0,33956608.0,33956608.0
55,1996-12-31,Silent Trigger,15000000.0,76382.0,76382.0
25,1996-12-25,Evita,55000000.0,50047179.0,151947179.0
39,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0
64,1996-12-20,Beavis and Butt-Head Do America,12000000.0,63118386.0,63118386.0
64,1996-12-20,My Fellow Americans,21500000.0,22331846.0,22331846.0
8,1996-12-20,Scream,15000000.0,103046663.0,173046663.0
96,1996-12-20,Marvin's Room,23000000.0,12803305.0,12803305.0
22,1996-12-20,Ghosts of Mississippi,36000000.0,13052741.0,13052741.0
95,1996-12-13,Mars Attacks!,80000000.0,37771017.0,101371017.0
91,1996-12-13,Jerry Maguire,50000000.0,153952592.0,274000000.0
99,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0
52,1996-12-06,Everyone Says I Love You,20000000.0,9725847.0,34600000.0
87,1996-11-22,Jingle All the Way,60000000.0,60592389.0,129832389.0
27,1996-11-22,Shine,5500000.0,35811509.0,36672493.0
51,1996-11-22,Star Trek: First Contact,46000000.0,92027888.0,150000000.0
16,1996-11-20,Sling Blade,4833610.0,24475416.0,34175000.0
72,1996-11-15,Space Jam,80000000.0,90463534.0,250200000.0
59,1996-11-15,The Mirror Has Two Faces,42000000.0,41267469.0,41267469.0
47,1996-11-15,The English Patient,35000000.0,78716374.0,231710008.0
4,1996-11-08,Ransom,70000000.0,136492681.0,308700000.0
84,1996-11-06,Set It Off,9000000.0,36049108.0,36049108.0
42,1996-11-01,The Funeral,12500000.0,1212799.0,1412799.0
74,1996-11-01,Romeo+Juliet,14500000.0,46338728.0,147542381.0
7,1996-10-25,Thinner,14000000.0,15171475.0,15171475.0
35,1996-10-18,Sleepers,44000000.0,53300852.0,165600852.0
27,1996-10-18,Swingers,200000.0,4505922.0,6618578.0
63,1996-10-16,Get on the Bus,2400000.0,5691854.0,5691854.0
44,1996-10-11,Trees Lounge,1300000.0,749741.0,749741.0
29,1996-10-11,The Ghost and the Darkness,55000000.0,38564422.0,38564422.0
91,1996-10-11,Michael Collins,25000000.0,11092559.0,27572844.0
12,1996-10-11,The Long Kiss Goodnight,65000000.0,33447612.0,33447612.0
26,1996-10-04,That Thing You Do!,2500000.0,25857416.0,34557416.0
43,1996-10-04,Bound,4500000.0,3802260.0,7011317.0
9,1996-10-04,The Glimmer Man,45000000.0,20404841.0,36404841.0
80,1996-10-04,Crash,10000000.0,3357324.0,3357324.0
38,1996-09-28,Secrets & Lies,4500000.0,13417292.0,13417292.0
81,1996-09-27,Extreme Measures,38000000.0,17378193.0,17378193.0
59,1996-09-20,The First Wives Club,30000000.0,105489203.0,181489203.0
70,1996-09-20,Last Man Standing,67000000.0,18115927.0,18115927.0
55,1996-09-20,When The Cat's Away,300000.0,1652472.0,2525984.0
78,1996-09-13,Maximum Risk,25000000.0,14102929.0,51702929.0
21,1996-09-06,Bogus,32000000.0,4357406.0,4357406.0
87,1996-08-23,The Island of Dr. Moreau,40000000.0,27682712.0,27682712.0
15,1996-08-23,She's the One,3500000.0,9482579.0,13795053.0
50,1996-08-23,Freeway,3000000.0,295493.0,295493.0
61,1996-08-16,Kansas City,19000000.0,1353824.0,1353824.0
87,1996-08-16,Tin Cup,45000000.0,53854588.0,75854588.0
41,1996-08-16,The Fan,55000000.0,18582965.0,18582965.0
77,1996-08-09,Escape from L.A.,50000000.0,25426861.0,25426861.0
33,1996-08-09,Basquiat,3000000.0,2962051.0,2962051.0
84,1996-08-09,Jack,45000000.0,58617334.0,58617334.0
40,1996-08-02,Chain Reaction,55000000.0,21226204.0,60209334.0
7,1996-08-02,Emma,5900000.0,22231658.0,37831658.0
59,1996-07-26,Stonewall,2000000.0,304602.0,304602.0
71,1996-07-26,The Adventures of Pinocchio,25000000.0,15382170.0,36682170.0
48,1996-07-26,Kingpin,25000000.0,25023424.0,32223424.0
93,1996-07-24,A Time to Kill,40000000.0,108766007.0,152266007.0
72,1996-07-19,Trainspotting,3100000.0,16501785.0,71558971.0
69,1996-07-19,Fled,30000000.0,17192205.0,19892205.0
60,1996-07-17,Walking and Talking,1000000.0,1287480.0,1615787.0
11,1996-07-17,Multiplicity,45000000.0,20133326.0,20133326.0
54,1996-07-12,Courage Under Fire,46000000.0,59003384.0,100833145.0
60,1996-07-12,Les Visiteurs,7000000.0,659000.0,98754000.0
76,1996-07-10,Harriet the Spy,13000000.0,26570048.0,26570048.0
96,1996-07-05,Phenomenon,32000000.0,104636382.0,152036382.0
31,1996-07-02,Independence Day,75000000.0,306169255.0,817400878.0
94,1996-06-28,The Nutty Professor,55000000.0,128814019.0,273814019.0
64,1996-06-28,Striptease,50000000.0,33109743.0,113309743.0
19,1996-06-21,Lone Star,5000000.0,12961389.0,12961389.0
82,1996-06-21,The Hunchback of Notre Dame,100000000.0,100138851.0,325500000.0
81,1996-06-21,Eraser,100000000.0,101295562.0,234400000.0
39,1996-06-14,The Cable Guy,47000000.0,60240295.0,102825796.0
14,1996-06-07,The Phantom,45000000.0,17220599.0,17220599.0
42,1996-06-07,The Rock,75000000.0,134069511.0,336069511.0
78,1996-05-31,Dragonheart,57000000.0,51364680.0,104364680.0
1,1996-05-24,Spy Hard,18000000.0,26936265.0,26936265.0
44,1996-05-21,Mission: Impossible,80000000.0,180981886.0,457697994.0
64,1996-05-17,Flipper,25530000.0,20080020.0,30593313.0
86,1996-05-10,Twister,88000000.0,241688385.0,495700000.0
71,1996-05-10,Welcome to the Dollhouse,800000.0,4198137.0,5034794.0
69,1996-05-03,The Craft,15000000.0,24769466.0,55669466.0
12,1996-05-03,The Pallbearer,8000000.0,5656388.0,5656388.0
98,1996-04-19,Mrs. Winterbourne,25000000.0,10039566.0,10039566.0
57,1996-04-19,Le hussard sur le toit,35000000.0,1320043.0,1320043.0
7,1996-04-05,Faithful,13000000.0,2104439.0,2104439.0
84,1996-04-03,A Thin Line Between Love & Hate,8000000.0,34873513.0,34873513.0
81,1996-04-01,Bang,10000.0,527.0,527.0
54,1996-03-29,Sgt. Bilko,39000000.0,30356589.0,37956589.0
25,1996-03-22,Flirting with Disaster,7000000.0,14853474.0,16149180.0
27,1996-03-22,Girl 6,12000000.0,4880941.0,4880941.0
19,1996-03-15,Executive Decision,55000000.0,56679192.0,122079192.0
15,1996-03-08,Fargo,7000000.0,24567751.0,51204567.0
96,1996-03-01,Up Close & Personal,60000000.0,51045801.0,100645801.0
46,1996-02-23,Mary Reilly,47000000.0,5707094.0,12900000.0
66,1996-02-23,Rumble in the Bronx,7500000.0,32281907.0,36238752.0
46,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0
73,1996-02-21,Bottle Rocket,5000000.0,407488.0,407488.0
3,1996-02-16,City Hall,40000000.0,20278055.0,20278055.0
69,1996-02-16,Happy Gilmore,10000000.0,38623460.0,41004412.0
96,1996-02-09,Broken Arrow,65000000.0,70645997.0,148345997.0
84,1996-02-02,White Squall,38000000.0,10229300.0,10229300.0
37,1996-02-02,The Juror,44000000.0,22730924.0,22730924.0
84,1996-01-19,From Dusk Till Dawn,20000000.0,25728961.0,25732986.0
81,1996-01-12,Eye for an Eye,20000000.0,26792700.0,26792700.0
30,1995-12-29,Mr. Hollands Opus,31000000.0,82582604.0,106282604.0
86,1995-12-29,Dead Man Walking,11000000.0,39387284.0,83088295.0
41,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0
75,1995-12-29,Richard III,9200000.0,2684904.0,4199334.0
25,1995-12-27,12 Monkeys,29000000.0,57141459.0,168841459.0
23,1995-12-25,Four Rooms,4000000.0,4301000.0,4301000.0
39,1995-12-22,Cutthroat Island,92000000.0,10017322.0,18517322.0
19,1995-12-20,Nixon,45000000.0,13668249.0,34668249.0
2,1995-12-19,Men of War,6000000.0,0.0,0.0
90,1995-12-15,Jumanji,65000000.0,100458310.0,262758310.0
64,1995-12-15,Sabrina,58000000.0,53458319.0,87100000.0
14,1995-12-14,Othello,11000000.0,2844379.0,2844379.0
28,1995-12-11,Sense and Sensibility,16500000.0,42993774.0,134993774.0
48,1995-12-01,Things to Do in Denver when You're Dead,15000000.0,529766.0,529766.0
62,1995-11-22,Money Train,68000000.0,35324232.0,77224232.0
75,1995-11-22,Casino,52000000.0,42438300.0,110400000.0
43,1995-11-22,Toy Story,30000000.0,191796233.0,364545516.0
36,1995-11-17,The American President,62000000.0,60022813.0,107822813.0
57,1995-11-17,Goldeneye,60000000.0,106429941.0,356429941.0
56,1995-11-10,Ace Ventura: When Nature Calls,30000000.0,108360063.0,212400000.0
94,1995-11-03,Fair Game,50000000.0,11497497.0,26097497.0
13,1995-11-03,Home for the Holidays,20000000.0,17468887.0,22119269.0
67,1995-10-27,Copycat,20000000.0,32051917.0,32051917.0
93,1995-10-27,Leaving Las Vegas,4000000.0,31983777.0,49800000.0
3,1995-10-27,Vampire in Brooklyn,14000000.0,19637147.0,19637147.0
22,1995-10-20,Mallrats,6100000.0,2108367.0,2108367.0
41,1995-10-20,Get Shorty,30250000.0,72021008.0,115021008.0
97,1995-10-13,The Scarlet Letter,50000000.0,10359006.0,10359006.0
99,1995-10-13,Jade,50000000.0,9812870.0,9812870.0
67,1995-10-06,Assassins,50000000.0,30306268.0,83306268.0
8,1995-09-29,Halloween: The Curse of Michael Myers,5000000.0,15126948.0,15126948.0
97,1995-09-27,To Die For,20000000.0,21284514.0,27688744.0
61,1995-09-22,Se7en,30000000.0,100125643.0,328125643.0
2,1995-09-22,Showgirls,40000000.0,20350754.0,37750754.0
71,1995-08-25,The Thief and the Cobbler,24000000.0,669276.0,669276.0
12,1995-08-25,Desperado,7000000.0,25532388.0,25532388.0
17,1995-08-18,Mortal Kombat,20000000.0,70433227.0,122133227.0
38,1995-08-16,The Usual Suspects,6000000.0,23341568.0,34449356.0
27,1995-08-09,The Brothers McMullen,50000.0,10426506.0,10426506.0
80,1995-08-04,Babe,30000000.0,63658910.0,246100000.0
49,1995-08-04,Virtuosity,30000000.0,23998226.0,23998226.0
12,1995-07-28,Waterworld,175000000.0,88246220.0,264246220.0
23,1995-07-28,The Net,22000000.0,50621733.0,110521733.0
81,1995-07-21,Kids,1500000.0,7412216.0,20412216.0
2,1995-07-14,Under Siege 2: Dark Territory,60000000.0,50024083.0,104324083.0
99,1995-07-14,The Indian in the Cupboard,45000000.0,35627222.0,35627222.0
56,1995-07-07,Species,35000000.0,60054449.0,113354449.0
65,1995-07-07,First Knight,75000000.0,37361412.0,127361412.0
38,1995-07-01,Clueless,13700000.0,56598476.0,56598476.0
24,1995-06-30,Judge Dredd,85000000.0,34687912.0,113487912.0
79,1995-06-30,Apollo 13,65000000.0,173772767.0,335802271.0
69,1995-06-16,Batman Forever,100000000.0,184031112.0,336529144.0
86,1995-06-16,The Incredibly True Adventure of Two Girls in Love,250000.0,2210408.0,2477155.0
92,1995-06-10,Pocahontas,55000000.0,141579773.0,347100000.0
15,1995-06-09,Congo,50000000.0,81022333.0,152022333.0
17,1995-06-02,The Bridges of Madison County,22000000.0,71516617.0,175516617.0
2,1995-05-26,Casper,55000000.0,100328194.0,282300000.0
89,1995-05-24,Braveheart,72000000.0,75545647.0,209045244.0
54,1995-05-24,Tales from the Hood,6000000.0,11784569.0,11784569.0
57,1995-05-19,Die Hard: With a Vengeance,90000000.0,100012499.0,366101666.0
15,1995-05-12,The Perez Family,11000000.0,2794056.0,2794056.0
5,1995-05-12,Crimson Tide,55000000.0,91387195.0,159387195.0
3,1995-04-26,Friday,3500000.0,27467564.0,27936778.0
9,1995-04-21,Kiss of Death,40000000.0,14942422.0,14942422.0
79,1995-04-07,Bad Boys,23000000.0,65647413.0,141247413.0
70,1995-04-07,Rob Roy,28000000.0,31390587.0,31390587.0
54,1995-04-07,Don Juan DeMarco,25000000.0,22032635.0,22032635.0
28,1995-03-31,Jefferson in Paris,14000000.0,2461628.0,2461628.0
23,1995-03-10,Outbreak,50000000.0,67823573.0,190023573.0
10,1995-03-01,Tank Girl,25000000.0,4064333.0,4064333.0
14,1995-02-10,The Quick and the Dead,32000000.0,18552460.0,18552460.0
17,1995-02-03,The Jerky Boys,4000000.0,7555256.0,7555256.0
34,1995-01-27,Before Sunrise,2500000.0,5274005.0,5690220.0
54,1995-01-27,Highlander: The Final Dimension,26000000.0,13738574.0,13738574.0
95,1995-01-13,Tales from the Crypt: Demon Knight,12000000.0,21089146.0,21089146.0
38,1994-12-31,There Goes My Baby,10500000.0,125169.0,125169.0
3,1994-12-25,The Jungle Book,27000000.0,44342956.0,44342956.0
88,1994-12-23,Street Fighter,35000000.0,33423000.0,99423000.0
74,1994-12-23,Legends of the Fall,30000000.0,66502573.0,160502573.0
26,1994-12-21,Little Women,15000000.0,50003303.0,50003303.0
61,1994-12-21,Ri¢hie Ri¢h,40000000.0,38087756.0,38087756.0
35,1994-12-16,Dumb & Dumber,16000000.0,127175374.0,246400000.0
7,1994-12-09,Disclosure,55000000.0,83015089.0,212200000.0
96,1994-11-23,A Low Down Dirty Shame,10000000.0,29317886.0,29317886.0
63,1994-11-18,Star Trek: Generations,38000000.0,75671262.0,120000000.0
57,1994-11-18,Lon,16000000.0,19284974.0,45284974.0
58,1994-11-16,Heavenly Creatures,5000000.0,3046086.0,5438120.0
3,1994-11-11,Interview with the Vampire: The Vampire Chronicles,50000000.0,105264608.0,223564608.0
14,1994-11-11,The Santa Clause,22000000.0,144833357.0,189800000.0
8,1994-11-04,Frankenstein,45000000.0,22006296.0,112006296.0
11,1994-10-28,Stargate,55000000.0,71565669.0,196565669.0
37,1994-10-21,Bullets Over Broadway,20000000.0,13383747.0,13383747.0
54,1994-10-19,Clerks,27000.0,3073428.0,3894240.0
72,1994-10-14,Pulp Fiction,8000000.0,107928762.0,212928762.0
96,1994-10-14,Wes Craven's New Nightmare,8000000.0,18090181.0,18090181.0
100,1994-10-14,Hoop Dreams,700000.0,7768371.0,11768371.0
85,1994-10-07,The Specialist,45000000.0,57362581.0,170362581.0
94,1994-09-30,The River Wild,45000000.0,46815000.0,94215000.0
34,1994-09-30,Ed Wood,18000000.0,5828466.0,5828466.0
86,1994-09-23,Exotica,1500000.0,5046118.0,5046118.0
44,1994-09-23,The Shawshank Redemption,25000000.0,28241469.0,28307092.0
63,1994-09-16,Timecop,28000000.0,44853581.0,102053581.0
7,1994-09-11,Rapa Nui,20000000.0,305070.0,305070.0
98,1994-08-31,Killing Zoe,1500000.0,418953.0,418953.0
29,1994-08-26,Police Academy 7: Mission to Moscow,10000000.0,126247.0,126247.0
34,1994-08-03,Clear and Present Danger,62000000.0,122012656.0,207500000.0
73,1994-07-29,The Mask,18000000.0,119920129.0,351620129.0
68,1994-07-20,The Client,45000000.0,92115211.0,117615211.0
74,1994-07-15,True Lies,100000000.0,146282411.0,365300000.0
86,1994-07-06,Forrest Gump,55000000.0,330151138.0,679850637.0
76,1994-07-01,The Shadow,40000000.0,31835600.0,31835600.0
92,1994-07-01,Baby's Day Out,50000000.0,16581575.0,16581575.0
33,1994-06-24,Wyatt Earp,63000000.0,25052000.0,25052000.0
22,1994-06-17,Wolf,70000000.0,65011757.0,131011757.0
13,1994-06-15,The Lion King,79300000.0,421785283.0,986214868.0
49,1994-06-10,Speed,30000000.0,121248145.0,283200000.0
95,1994-06-03,Renaissance Man,40000000.0,24172899.0,24172899.0
60,1994-05-27,The Flintstones,45000000.0,130531208.0,358500000.0
50,1994-05-25,Beverly Hills Cop III,50000000.0,42586861.0,119180938.0
12,1994-05-13,Crooklyn,14000000.0,13024170.0,13024170.0
46,1994-05-06,3 Ninjas Kick Back,20000000.0,11744960.0,11744960.0
9,1994-04-29,PCU,9000000.0,4333569.0,4333569.0
8,1994-04-22,The Inkwell,8000000.0,8864699.0,8864699.0
96,1994-04-13,Serial Mom,13000000.0,7881335.0,7881335.0
2,1994-03-18,Naked Gun 33 1/3: The Final Insult,30000000.0,51041856.0,51041856.0
